Tdu_1	Tdu_2	Tdu_3	Tpr_1	Tpr_2	Tpr_3
TDU_consensed_contig_68649|TPR_consensed_contig_15539	0.706138606673423	0.820324641337718	0.645104907153637	0.329238654550872	-0.00590990696386617	0.351546296201905
TDU_consensed_contig_40891|TPR_consensed_contig_60842	5.65616125443616	5.92910720618365	5.87706786705442	3.89449574592447	3.67373384690519	4.07689647564933
TDU_consensed_contig_35123|TPR_consensed_contig_86659	7.08480550591068	6.97257818093232	6.94156231452488	6.86550846336005	7.26631297689173	6.79323772424292
TDU_consensed_contig_79991|TPR_consensed_contig_64042	0.74857387299382	-0.0276722652172323	0.355598289958652	1.09279845872879	0.757649897214053	1.19348144996965
TDU_consensed_contig_28263|TPR_consensed_contig_74849	3.19847012948431	3.54925291643851	3.00840343646086	3.55760992837674	3.73021666709094	3.32752941508337
TDU_consensed_contig_33070|TPR_consensed_contig_96581	4.32479803663728	4.33066147609887	4.08533231489378	3.92811346212728	4.06567717528515	4.14914665073378
TDU_consensed_contig_75787|TPR_consensed_contig_100972	4.73676457070419	4.67153385298475	4.72327998001163	3.75784228310901	3.97083736190903	3.69240411962412
TDU_consensed_contig_46201|TPR_consensed_contig_110219	2.93006826314827	3.36617101179249	3.52552329140096	2.99573104076863	3.41644827876337	3.96124774363121
TDU_consensed_contig_73988|TPR_consensed_contig_108187	5.96479252671007	5.85279559332035	5.99881313940679	5.4372767823034	5.76811094355833	5.60162121025167
TDU_consensed_contig_9284|TPR_consensed_contig_75754	4.28930559373296	4.07106168836813	4.46551598203669	4.51584239713981	4.79062024120215	4.56173516785794
TDU_consensed_contig_17469|TPR_consensed_contig_100659	0.254759260330858	0.208395093016292	0.478455037744186	0.457562751526411	0.295745792897235	1.0993592726051
TDU_consensed_contig_61358|TPR_consensed_contig_80545	5.2757675365467	5.43394360068194	5.48854064948921	5.24393666410047	5.47095401514636	5.39098269576439
TDU_consensed_contig_33904|TPR_consensed_contig_111806	0.472939430380392	1.68014698328946	1.6319295184059	0.0322569167937404	-0.146772442803716	-0.422177847974418
TDU_consensed_contig_27804|TPR_consensed_contig_92514	5.95689659981812	6.16566143504844	6.02676583320977	5.68351366732074	5.89481651323485	5.83976539806384
TDU_consensed_contig_81004|TPR_consensed_contig_98256	2.42795197560708	2.81586499314702	2.71549423504503	2.12214242031094	2.34261239793521	2.37181869122817
TDU_consensed_contig_7146|TPR_consensed_contig_51897	3.00199318995089	2.97632966534026	3.28580995980179	3.82481483692326	4.32771352155587	4.22910535970038
TDU_consensed_contig_12592|TPR_consensed_contig_49749	5.63227968118154	5.71109557158296	5.78335343223223	4.20447009483132	3.8416209375483	3.86441717380066
TDU_consensed_contig_12259|TPR_consensed_contig_32812	6.51618261625867	6.36959829474733	6.58697949452235	5.80157528725271	6.12672431948074	6.07122569991866
TDU_consensed_contig_8660|TPR_consensed_contig_110172	7.66432337875565	7.47994621098578	7.44612242926967	7.03707930025058	7.32292154864122	6.99730667505032
TDU_consensed_contig_17360|TPR_consensed_contig_99300	5.63510988324837	5.63592536976523	5.97161610790859	5.81511475614449	5.80563281205717	5.94160366404583
TDU_consensed_contig_34992|TPR_consensed_contig_49243	6.92111008789267	6.7736588692126	6.81466554565907	6.90684313182783	7.08229284115331	7.00652001053084
TDU_consensed_contig_37202|TPR_consensed_contig_118669	1.26940603629526	1.75659904372733	0.794482531191864	0.735863914013516	-0.00590990696386617	-0.166920792732344
TDU_consensed_contig_27273|TPR_consensed_contig_82416	4.828638261923	4.92652404516964	4.79300360226595	3.32503866602159	3.86014697113607	3.91133822118816
TDU_consensed_contig_32896|TPR_consensed_contig_26483	4.77575870232005	4.79449134235445	4.70452311722403	4.66618626666317	4.28378732858918	4.40005887408344
TDU_consensed_contig_81441|TPR_consensed_contig_22774	1.01508884756258	0.889865574590795	1.49310181370859	1.01149835662694	1.5565100251062	1.03301677777641
TDU_consensed_contig_35865|TPR_consensed_contig_104933	4.19271851372992	3.92548948432152	4.33745094324839	3.80081935585429	4.20626125232451	4.07277448701414
TDU_consensed_contig_67393|TPR_consensed_contig_49466	3.61446400602118	3.5438697197416	3.654908082184	4.20903558927712	4.7662703797864	4.7997989907462
TDU_consensed_contig_37479|TPR_consensed_contig_60531	2.34740854829653	2.30702312574401	2.02361653040737	1.6172194175149	1.70737669073283	1.03301677777641
TDU_consensed_contig_18766|TPR_consensed_contig_81291	6.48671509811539	6.33183328748661	6.39561396880653	6.76986642752537	7.00375599003763	6.61974620467175
TDU_consensed_contig_33474|TPR_consensed_contig_78107	6.06578984053186	6.07619833255472	6.14741236112048	4.5700854419238	4.83812066480608	4.77464238053095
TDU_consensed_contig_45854|TPR_consensed_contig_66284	7.88128779533906	7.61474050768782	7.81484773863032	7.67549467616353	7.30823857036733	7.3837220108828
TDU_consensed_contig_28399|TPR_consensed_contig_97744	3.58549325259356	3.81362998876371	3.31907241393354	3.20218191823605	2.74275102083472	2.38517707408319
TDU_consensed_contig_18101|TPR_consensed_contig_78016	4.60149911061385	4.37377616931366	4.24960759427044	4.02450741718881	4.16587783849564	4.125463026541
TDU_consensed_contig_37622|TPR_consensed_contig_56050	4.67484837879292	4.34311199601189	4.39707492593481	4.57716616799446	4.86588790605305	4.92854751122038
TDU_consensed_contig_35650|TPR_consensed_contig_102889	5.8464533301895	5.80746581335391	5.8602186823622	3.94463305148599	3.99199162715214	4.05616774202696
TDU_consensed_contig_75174|TPR_consensed_contig_98924	2.67896840550795	1.9803205255363	2.62529642607346	2.88596747454308	2.34261239793521	2.60661941633302
TDU_consensed_contig_33973|TPR_consensed_contig_92954	4.48397046750468	4.36769525392148	4.57282900617932	3.70710492103209	3.86474154521333	3.60946777864205
TDU_consensed_contig_16490|TPR_consensed_contig_98742	5.95349935717871	5.63592536976523	5.99881313940679	6.40232153272537	6.51582746931171	6.61621018564451
TDU_consensed_contig_80543|TPR_consensed_contig_39858	1.35429493388177	0.45775456195301	1.13053173432388	1.56118538260057	1.51033984367328	2.0912313917217
TDU_consensed_contig_12502|TPR_consensed_contig_77869	6.42345695838917	6.47235073745651	6.46040086130364	5.8447551421273	6.03186049052395	6.01755251727912
TDU_consensed_contig_32571|TPR_consensed_contig_48996	3.51963266582843	3.21856689807358	3.53970222657073	4.23164882717672	4.3767895132533	4.34301466258079
TDU_consensed_contig_35507|TPR_consensed_contig_102185	6.81091336662758	6.82282714854089	6.95418846871058	6.82518661763422	7.01568344328807	6.84067475519504
TDU_consensed_contig_81001|TPR_consensed_contig_59758	5.91791796239249	5.58965234180837	5.6177975611579	5.32818980314816	5.47846806880366	5.48548818169786
TDU_consensed_contig_82287|TPR_consensed_contig_81516	7.33723419944017	7.24015480566406	7.32086952516978	7.21614037582597	7.40525616855536	7.31384212206075
TDU_consensed_contig_82945|TPR_consensed_contig_110204	3.280294352438	3.16346922213478	3.14451596375958	1.31236483598648	1.70737669073283	1.33787135930483
TDU_consensed_contig_16236|TPR_consensed_contig_101124	6.64180944454287	6.4502208892676	6.40822671593977	6.09834610725151	6.41605703942785	6.14375339196356
TDU_consensed_contig_37800|TPR_consensed_contig_102355	4.76804373719204	4.6416065214374	4.87077246052295	5.25059526841691	5.44664262294826	5.1944302793632
TDU_consensed_contig_28443|TPR_consensed_contig_96013	2.10765496629865	1.71887937777817	1.6319295184059	0.457562751526411	0.676349795112205	0.927406589815809
TDU_consensed_contig_77449|TPR_consensed_contig_110271	4.16164985593938	4.09702348223208	4.06586901745944	3.91699437016371	3.92757489865637	4.06033738377592
TDU_consensed_contig_74445|TPR_consensed_contig_51908	5.03129300564309	5.06449757871064	5.08170289149309	4.75316073749455	5.01800558549879	4.72822459520308
TDU_consensed_contig_74309|TPR_consensed_contig_111403	2.78470765904753	2.13152632963202	3.08774686782708	2.49543093711685	2.92976911206928	2.77844395069081
TDU_consensed_contig_58924|TPR_consensed_contig_52450	2.34740854829653	2.29425582967013	2.54322529313442	1.53233051992838	1.80623007765911	1.97235399586978
TDU_consensed_contig_18097|TPR_consensed_contig_49434	3.01942778328691	3.0157500150739	3.00840343646086	3.40679963784452	3.76504203144409	3.52147129764422
TDU_consensed_contig_63550|TPR_consensed_contig_61904	-0.605063081620881	-0.661544366419335	-0.381367304207554	-0.453169910376502	0.0596784346637109	0.351546296201905
TDU_consensed_contig_79711|TPR_consensed_contig_61622	1.14784405641435	1.22194162485424	0.841025117128894	-0.849098586707641	0.633914528791808	-0.518393163233721
TDU_consensed_contig_43988|TPR_consensed_contig_77755	1.2099050245466	1.62002599085189	1.4636580358161	2.38678967711303	2.39437382562495	1.82329818647507
TDU_consensed_contig_16905|TPR_consensed_contig_98501	7.58786896223568	7.43048368033926	7.49287409765715	7.23136833820123	7.54170204394485	7.45631810444396
TDU_consensed_contig_35046|TPR_consensed_contig_99841	6.2469172535898	6.16566143504844	6.28843638514193	6.13719257808724	6.41996466652128	6.39139649041541
TDU_consensed_contig_74488|TPR_consensed_contig_100078	1.48553946716003	1.75659904372733	1.4636580358161	1.05272101935346	0.907675341218661	1.2818373243905
TDU_consensed_contig_83706|TPR_consensed_contig_98080	11.188765983866	10.6239575046599	11.2056982888864	12.0027018142636	12.0444212537124	12.1552890510166
TDU_consensed_contig_13446|TPR_consensed_contig_97921	1.73808149917618	0.709293328948974	2.17662814891333	3.37464911424082	4.02930478562019	3.67074975375273
TDU_consensed_contig_80815|TPR_consensed_contig_100130	6.65650952119486	6.47871246034114	6.60310390106237	6.21982108345125	6.63088330195753	6.42654604022398
TDU_consensed_contig_57378|TPR_consensed_contig_106907	6.24135594233749	6.09472436614249	6.35108280883616	6.56786556913486	6.92235022778339	6.68263223683982
TDU_consensed_contig_35387|TPR_consensed_contig_75218	7.49160327464543	7.25587915795707	7.27710867483995	7.14108003728085	7.38380896498676	7.25047560610774
TDU_consensed_contig_13481|TPR_consensed_contig_62597	1.04944035235335	1.30065360086828	0.92983438408675	-0.0526319807927728	0.182535182449244	0.238335685753914
TDU_consensed_contig_36109|TPR_consensed_contig_89704	5.78789030988799	5.86903014243565	6.08351874452185	6.01215160320405	6.49523295128307	6.29472456738717
TDU_consensed_contig_35015|TPR_consensed_contig_103437	7.65946639915983	7.45864881292126	7.42813288968161	6.75589348497277	6.8077221607799	6.94019022703565
TDU_consensed_contig_20051|TPR_consensed_contig_10934	2.18694387610329	1.73786248114574	2.1583659425206	1.91420115527203	1.82521318102669	1.44380480405389
TDU_consensed_contig_22318|TPR_consensed_contig_101368	2.98434532413147	2.93580185875765	3.27737312265315	2.49543093711685	2.44434228489904	2.42452574155901
TDU_consensed_contig_11480|TPR_consensed_contig_105525	2.0237537086897	1.49170189387635	1.68392415604416	0.684333613373433	0.871606086511139	1.06656933748743
TDU_consensed_contig_36037|TPR_consensed_contig_98778	0.906835956910552	1.19472015611922	1.33947862459538	0.88025382334869	0.871606086511139	0.927406589815809
TDU_consensed_contig_28085|TPR_consensed_contig_81724	7.28006834867144	7.18545896334607	7.2755209692055	7.15652596248624	7.29255233986848	7.18419751287527
TDU_consensed_contig_18790|TPR_consensed_contig_92665	4.50268677377444	4.07479924237794	4.32522464091513	4.09526671431954	4.45808961535515	4.29073738371373
TDU_consensed_contig_65077|TPR_consensed_contig_6897	4.7182002239503	4.90359054860019	5.100955154384	4.73111038404288	5.09040686958887	4.95566239000036
TDU_consensed_contig_12490|TPR_consensed_contig_60107	5.00746416746248	5.11437804780161	5.100955154384	5.8106157035143	5.96603459980089	5.9199685263316
TDU_consensed_contig_25057|TPR_consensed_contig_76862	0.472939430380392	0.923418134301822	1.37153983382767	0.394826996178449	0.349185051858696	-0.0188221537432101
TDU_consensed_contig_6402|TPR_consensed_contig_12975	1.6512766716389	1.3508393580365	1.33947862459538	-0.142829789764351	0.240250680305532	0.927406589815809
TDU_consensed_contig_16835|TPR_consensed_contig_81930	7.09614710117985	7.11551250963634	7.19045555197594	6.83334164728773	7.04937252853732	6.85514705251441
TDU_consensed_contig_34337|TPR_consensed_contig_105466	1.11578284718205	0.820324641337718	1.52195667638077	1.89165858662094	1.28207085600016	1.56614034697795
TDU_consensed_contig_20034|TPR_consensed_contig_75195	7.30560740606207	7.34097969526097	7.42001173721197	7.12304987083308	7.17769662551286	7.11522844833482
TDU_consensed_contig_12407|TPR_consensed_contig_81047	7.13215295869488	7.03674118203609	7.12201676991183	7.27229860225611	7.48277099437436	7.47361728481802
TDU_consensed_contig_34912|TPR_consensed_contig_96986	4.02591181685711	4.21009538200613	3.98527871096901	3.67446336934937	3.98356710662413	3.98337540196104
TDU_consensed_contig_16337|TPR_consensed_contig_97226	1.6734724177531	1.49170189387635	1.33947862459538	2.83961183885134	3.0066171909123	2.87629127408895
TDU_consensed_contig_35421|TPR_consensed_contig_107081	7.78231605485135	7.79604879335705	7.87199872072503	8.38691560519244	8.44520534154799	8.25718873840765
TDU_consensed_contig_6021|TPR_consensed_contig_11957	4.19271851372992	3.89198562646516	4.53793746177466	4.93501962677958	4.80264276945136	4.70444336924703
TDU_consensed_contig_71286|TPR_consensed_contig_30990	3.45703303947103	3.60200815579312	3.53970222657073	2.46521632406985	2.6176738877846	2.24567766109508
TDU_consensed_contig_18381|TPR_consensed_contig_82186	5.06736226035061	4.50976186542134	4.80479279996956	4.0853682532533	3.88297490059034	3.65429297788565
TDU_consensed_contig_28207|TPR_consensed_contig_97571	3.67071655246259	3.95823290489698	4.16980688305732	3.72634113989501	3.90990000633317	3.79104398747044
TDU_consensed_contig_10363|TPR_consensed_contig_29222	6.39117499958292	6.20626690994725	6.5062482224095	5.84914914057233	6.20127471304753	6.05877518000564
TDU_consensed_contig_35985|TPR_consensed_contig_100353	4.3352777077114	4.66906348416044	4.9943157564344	5.30278585917446	5.67176876822559	5.26477443904994
TDU_consensed_contig_57042|TPR_consensed_contig_61567	1.75899048893916	1.73786248114574	2.26462462991116	1.77333861943218	1.98567785321993	1.93650879692306
TDU_consensed_contig_37564|TPR_consensed_contig_80538	9.47516226740924	9.50305918625862	9.31476307443561	9.06229340113582	9.31081890274002	9.03056157784099
TDU_consensed_contig_37066|TPR_consensed_contig_110018	5.72153285430932	5.21433735813164	5.82591822473869	6.0685090412267	6.17191519980322	5.89216784193883
TDU_consensed_contig_17635|TPR_consensed_contig_15489	2.91151244412002	3.19128107215244	3.33542040802102	3.59297187126822	3.47170718407022	3.29251082590495
TDU_consensed_contig_12352|TPR_consensed_contig_59195	5.91209594060559	5.81307069624231	5.78632959634264	4.76870717070053	5.42658343826946	5.73931979383572
TDU_consensed_contig_57001|TPR_consensed_contig_75146	-0.230667566839383	-0.161973356928823	0.073198559257927	0.83371123741166	0.717572457838718	-0.166920792732344
TDU_consensed_contig_33469|TPR_consensed_contig_81037	6.64952816210372	6.601036534896	6.61235737036596	5.74924781119868	6.09579097946799	5.73671682508109
TDU_consensed_contig_88197|TPR_consensed_contig_102369	-0.1504972181554	-0.475131242188453	0.886113006657432	0.630894354411973	1.07561997853273	0.963475844523331
TDU_consensed_contig_16170|TPR_consensed_contig_51130	7.79312638232234	7.66209280684891	7.71178123526079	7.09926864487704	7.42288845670166	7.24499093595357
TDU_consensed_contig_36546|TPR_consensed_contig_99938	3.37136844724071	3.15643167139484	3.71236813405832	3.72634113989501	3.69452981117723	4.00948824228017
TDU_consensed_contig_75198|TPR_consensed_contig_39512	6.9012628675817	6.82947935648084	7.34881975732759	3.55043232630369	4.12433139300596	3.90207529985919
TDU_consensed_contig_39250|TPR_consensed_contig_101196	3.35772583928205	3.36005788806588	3.62861678436507	2.96366983153633	3.14147252582736	3.36845967913825
TDU_consensed_contig_20815|TPR_consensed_contig_103425	1.75899048893916	1.79335759373745	1.89716819516643	2.3376021274855	3.20082053547699	2.60661941633302
TDU_consensed_contig_22715|TPR_consensed_contig_85957	2.18694387610329	1.75659904372733	2.08291371409114	1.01149835662694	2.62852127002159	2.0912313917217
TDU_consensed_contig_38877|TPR_consensed_contig_80800	1.26940603629526	0.956208069419491	0.794482531191864	1.53233051992838	0.633914528791808	1.03301677777641
TDU_consensed_contig_75271|TPR_consensed_contig_104433	0.706138606673423	0.152899980424589	0.645104907153637	0.925341712877228	0.907675341218661	0.998665272985631
TDU_consensed_contig_40698|TPR_consensed_contig_105566	3.71419087896816	3.98628619237269	3.71236813405832	4.01931786108624	4.26999802369958	4.17629493915298
TDU_consensed_contig_35163|TPR_consensed_contig_98246	7.48964999105313	7.42427145805188	7.45643580898239	6.84805189495659	7.05591651586751	7.14694275395146
TDU_consensed_contig_57068|TPR_consensed_contig_64190	8.99533168012818	9.04658815326101	8.93495613528266	8.06709517326707	8.32760951729955	8.26126959454827
TDU_consensed_contig_42662|TPR_consensed_contig_81307	7.30693912465591	7.28157669559938	7.30642956149481	7.00658955624332	7.10916399630486	6.91795940131054
TDU_consensed_contig_34997|TPR_consensed_contig_105158	5.43039791296756	5.19900751452231	5.42312228415566	4.83223230848575	5.44817414649006	5.21514818820944
TDU_consensed_contig_43892|TPR_consensed_contig_50997	5.65616125443616	5.56328897612537	5.63770856206254	5.77102475359393	5.83168135793012	5.86977261627457
TDU_consensed_contig_74418|TPR_consensed_contig_81524	6.43324627527659	6.27935140658639	6.51255214335475	6.59776705484872	6.64096272144442	6.52260504626122
TDU_consensed_contig_37309|TPR_consensed_contig_66103	4.80872153434788	4.7876754475939	4.93654772817318	5.03611611224937	5.33518219245972	5.28984984444189
TDU_consensed_contig_36834|TPR_consensed_contig_93155	2.66795541278553	2.30702312574401	2.33135074371197	1.6711582246257	1.86244608722566	0.963475844523331
TDU_consensed_contig_9078|TPR_consensed_contig_80902	2.2174782442514	2.36921788735135	2.2983734212657	1.89165858662094	2.40702912643098	1.97235399586978
TDU_consensed_contig_37630|TPR_consensed_contig_97461	4.40988725984509	4.28299100357432	4.81648644081547	3.96636898113728	4.13197482831977	4.20294177921872
TDU_consensed_contig_103470|TPR_consensed_contig_86846	5.18404786635019	5.13957860192675	5.23987058290515	4.81735903200422	5.2269293018077	4.98666547189522
TDU_consensed_contig_16364|TPR_consensed_contig_60516	6.65720580259876	6.72810551469179	6.72986498693205	5.98977358547223	6.21393397984014	6.02503872035288
TDU_consensed_contig_39627|TPR_consensed_contig_100822	5.78151797160873	5.81418906454706	5.86444946264022	5.82852833972233	5.99566194179256	5.93367052128621
TDU_consensed_contig_47331|TPR_consensed_contig_49618	2.10765496629865	1.57850672141362	2.19466207174359	2.77949084641377	2.50446327733661	2.58362777370679
TDU_consensed_contig_89882|TPR_consensed_contig_101308	1.60583370087774	1.16697516563631	1.5502457208122	1.47282950817972	2.4565685872323	2.30310594114415
TDU_consensed_contig_68624|TPR_consensed_contig_98434	3.0871326424253	2.87707941963495	2.92444112531653	1.77333861943218	2.43201148298832	2.45017432892962
TDU_consensed_contig_46171|TPR_consensed_contig_63737	3.79233425852223	3.7020617597179	4.03116333946071	3.27366130665599	3.27863177203339	3.4847127476341
TDU_consensed_contig_33434|TPR_consensed_contig_49051	5.50964325945643	5.40899301371098	5.60268187530512	5.68842636800732	5.85611468051501	5.83002975561255
TDU_consensed_contig_13029|TPR_consensed_contig_78003	2.23250645348373	1.71887937777817	2.95650233454883	3.35005712605843	3.80861667049599	3.49706995415408
TDU_consensed_contig_8224|TPR_consensed_contig_85921	5.02698966153996	5.01866357050551	5.12936024011343	5.37363277390932	5.57274801690308	5.46361691217859
TDU_consensed_contig_41146|TPR_consensed_contig_118773	3.251074213523	3.41416529340533	3.16295321201626	3.22038651361364	3.25081992201572	3.58072788320099
TDU_consensed_contig_41378|TPR_consensed_contig_11801	2.76417072804484	3.08410098343929	3.02865212030467	2.1975946487404	2.41957437975009	2.26025046218236
TDU_consensed_contig_35613|TPR_consensed_contig_100670	4.73939722661884	4.7032695413212	4.71080253972031	4.90438209424158	4.69581965931043	4.96236222421262
TDU_consensed_contig_36071|TPR_consensed_contig_50954	2.86405109041376	2.7044763126512	3.56764876707364	2.9744362624054	3.78941245959884	4.44220801911956
TDU_consensed_contig_55430|TPR_consensed_contig_92712	5.10867345913367	4.96730966001614	5.08412352132421	4.7279326403773	5.05466035989709	4.93990737338493
TDU_consensed_contig_35682|TPR_consensed_contig_57333	3.26575825928012	3.49449510876803	3.45993494977339	3.07789958234945	2.9472037054053	2.93196487177811
TDU_consensed_contig_31824|TPR_consensed_contig_105179	1.40823374099258	0.709293328948974	0.841025117128894	3.29957868103063	3.13387937650513	3.11948086852588
TDU_consensed_contig_40486|TPR_consensed_contig_91507	3.19847012948431	2.82477054636891	3.09736487038868	2.76716004450305	3.11857212371728	2.62925039083258
TDU_consensed_contig_41061|TPR_consensed_contig_19152	7.50906483176774	7.48100287243991	7.45596861498838	6.98811436155054	7.6862798086444	7.43920927548973
TDU_consensed_contig_35483|TPR_consensed_contig_76181	4.50578268706741	4.43612454598147	4.52730329784625	4.62919205918097	4.6906533331417	4.75933512774311
TDU_consensed_contig_68207|TPR_consensed_contig_23162	1.62873410298782	1.30065360086828	1.87497244905223	1.89165858662094	1.46264310164198	1.49399056122211
TDU_consensed_contig_35240|TPR_consensed_contig_22478	-0.405754273397475	0.45775456195301	0.290009948331075	0.785616949210615	0.349185051858696	0.554363179201593
TDU_consensed_contig_37634|TPR_consensed_contig_12711	7.13665357079125	6.81893248158394	7.08261110369865	6.97611128295916	7.03466654665564	7.22887384320451
TDU_consensed_contig_19012|TPR_consensed_contig_91415	8.66631348228533	8.50777593064682	8.57981439564361	8.79940091601837	8.92104109830144	8.87088583557996
TDU_consensed_contig_27772|TPR_consensed_contig_92672	6.21983674574264	7.43739524317418	6.6182151889046	7.32161714922467	7.2101027168379	7.08177608969626
TDU_consensed_contig_8861|TPR_consensed_contig_104389	6.00144494938154	5.91562397682002	5.99881313940679	3.16506874521895	3.74524487632327	3.42775686282202
TDU_consensed_contig_55464|TPR_consensed_contig_17969	6.80589856239205	6.86876105821574	6.93353058861228	6.43970678968419	6.71915905762569	6.8131415714389
TDU_consensed_contig_80217|TPR_consensed_contig_92597	3.6926174670198	3.83582573487791	4.02109212899182	4.91559843871383	4.40860326192909	4.63065310853267
TDU_consensed_contig_17328|TPR_consensed_contig_100129	3.67622302876914	3.47199648452879	3.53970222657073	2.75472294126483	3.5307213436713	3.00300420870997
TDU_consensed_contig_8720|TPR_consensed_contig_74667	3.1438751542114	2.79788725221796	3.44494577555393	3.01671606589796	2.97296680147038	2.87629127408895
TDU_consensed_contig_59440|TPR_consensed_contig_80546	7.71100889314322	7.74418397561899	7.67009342034123	7.45348021601888	7.89411436933581	7.69324343260427
TDU_consensed_contig_59249|TPR_consensed_contig_102671	7.39723104903237	7.25010589583733	7.28344208193496	7.12425891765925	7.38940003927094	7.2536653942948
TDU_consensed_contig_16357|TPR_consensed_contig_54391	6.17289232717693	6.15863459599585	6.35609913878885	5.92186952097042	6.12097461393258	6.02823523947642
TDU_consensed_contig_33806|TPR_consensed_contig_86289	5.60799612202836	5.42372203435465	5.54058380010313	6.32029901752869	6.58428544331324	6.58109068844392
TDU_consensed_contig_39115|TPR_consensed_contig_110497	3.9277617957651	4.58507339201746	4.32522464091513	3.60687747329344	3.98778551618193	3.58652184697597
TDU_consensed_contig_35539|TPR_consensed_contig_81684	5.7054655508922	5.77566959433375	5.80992043435254	5.49636502264051	5.67700304168931	5.53126764530423
TDU_consensed_contig_82644|TPR_consensed_contig_12669	0.254759260330858	0.313364652617835	-0.0918606870125694	1.53233051992838	0.834611879028937	0.852444532134587
TDU_consensed_contig_33286|TPR_consensed_contig_80489	7.03799138818829	7.0033013383789	6.99977504301453	6.4338678810427	6.63828175427869	6.64286905824231
TDU_consensed_contig_37224|TPR_consensed_contig_66205	2.13989530329886	1.64034597523148	1.68392415604416	1.37870733081517	0.590193151362491	0.689715032096479
TDU_consensed_contig_12542|TPR_consensed_contig_98513	6.07832147234048	5.96580082769362	5.9833348143701	4.9015643295941	5.1779274013337	5.04042336924477
TDU_consensed_contig_74382|TPR_consensed_contig_91684	6.33658233029395	6.19600770197968	6.07380767686921	6.34228536166762	6.45008626743384	6.40539535350184
TDU_consensed_contig_34598|TPR_consensed_contig_100905	6.60979566703016	6.54555412745295	6.49082303414637	6.49028262818232	6.8077221607799	6.68127918160264
TDU_consensed_contig_16079|TPR_consensed_contig_82804	4.73676457070419	4.42152224479367	4.68232737110984	4.67281174347821	4.64330448782205	4.64460578054292
TDU_consensed_contig_33608|TPR_consensed_contig_101423	3.82740148941615	3.76356299147709	4.01603003593556	4.09032597304927	4.03339174314343	3.93423862329823
TDU_consensed_contig_32593|TPR_consensed_contig_112268	2.36114860492284	2.59421680450228	2.62529642607346	1.05272101935346	1.80623007765911	1.33787135930483
TDU_consensed_contig_33516|TPR_consensed_contig_97535	5.94211708874217	5.88188751716727	5.94655953130125	6.03161271270137	6.24862437290702	6.08766099382862
TDU_consensed_contig_35207|TPR_consensed_contig_96677	5.22219139787443	5.26101440592505	5.30357607761037	4.36445334713493	4.63794628281086	4.56467344797929
TDU_consensed_contig_25362|TPR_consensed_contig_112114	0.74857387299382	0.152899980424589	0.645104907153637	0.88025382334869	1.46264310164198	0.927406589815809
TDU_consensed_contig_41628|TPR_consensed_contig_100602	4.84828377455544	4.59030529273189	4.6630268151509	4.2135866815083	4.60811505935975	4.64738019493812
TDU_consensed_contig_35557|TPR_consensed_contig_59452	5.18983408416351	5.32046570899298	5.41545345524967	5.23501044821043	5.38720612919864	5.35579326730209
TDU_consensed_contig_18825|TPR_consensed_contig_75199	6.99622624673201	6.76789845013662	6.92275158883009	6.45420150344706	6.43471786601064	6.56577376203356
TDU_consensed_contig_8084|TPR_consensed_contig_108536	3.280294352438	3.09149943576045	2.92444112531653	3.26491767358402	3.55934718440973	3.53950522047448
TDU_consensed_contig_41408|TPR_consensed_contig_74270	3.76675388905884	3.31019737353915	3.68711243367521	3.01671606589796	3.22960343610602	3.32752941508337
TDU_consensed_contig_35826|TPR_consensed_contig_103925	3.89507798603438	4.25031248208253	4.65001482127744	3.51399869715613	2.92976911206928	3.80602019504324
TDU_consensed_contig_38075|TPR_consensed_contig_104810	5.1645911312515	5.13779308803438	5.20248157620289	4.7022555213707	4.89986188669569	4.61656417780452
TDU_consensed_contig_32920|TPR_consensed_contig_52708	3.89034783412198	4.13331961145507	4.02109212899182	2.9744362624054	2.63928770089066	3.1896798798098
TDU_consensed_contig_59684|TPR_consensed_contig_110283	2.50423556086993	2.18783377053398	3.20804110154479	3.65451795893787	3.45960904155235	3.92968753106705
TDU_consensed_contig_10130|TPR_consensed_contig_83935	1.43446528256576	1.62002599085189	1.5779907112951	2.08288298986371	2.6176738877846	2.45017432892962
TDU_consensed_contig_35004|TPR_consensed_contig_101457	5.00527826546719	4.99321510125659	4.81648644081547	4.95418284076354	5.33186755564062	5.05929610257526
TDU_consensed_contig_20899|TPR_consensed_contig_106533	2.20229184043672	2.21518425867893	2.61193804321844	1.93639690138622	1.7674976831704	2.28896175882388
TDU_consensed_contig_37854|TPR_consensed_contig_80566	5.14883457828016	5.29024276716351	5.06709319660874	4.92949734236854	4.40229638831826	4.81715120213992
TDU_consensed_contig_12412|TPR_consensed_contig_100195	8.89677410328142	7.21115704592989	9.28495534103803	10.071528504368	6.96362720972378	9.89876824024213
TDU_consensed_contig_35361|TPR_consensed_contig_80602	6.229232383255	6.14891646650609	6.33491232735337	6.07352493516547	6.19854750043787	6.12197644956831
TDU_consensed_contig_42062|TPR_consensed_contig_63528	5.0840289588169	5.05127907617759	4.80772510797272	1.69738976619888	2.01903645016636	2.42452574155901
TDU_consensed_contig_67495|TPR_consensed_contig_67033	4.47452046619987	4.32125256204815	4.89026863614874	4.38880320855068	4.64597614606869	4.28362173406868
TDU_consensed_contig_61006|TPR_consensed_contig_96880	1.71686501326648	1.16697516563631	2.13986959890321	2.58245399935422	3.21528376478896	3.02876730477505
