FUSION_ID,BOTH_EXACT,BOTH_INEXACT_EQUAL,SAM_A_ONLY_EXACT,SAM_B_ONLY_EXACT,SAM_A_EXACT_SAM_B_INEXACT,SAM_B_EXACT_SAM_A_INEXACT,SAM_A_ONLY_SINGLE_INEXACT,SAM_B_ONLY_SINGLE_INEXACT,SAM_A_INEXACT_BETTER,SAM_B_INEXACT_BETTER
TDU_consensed_contig_100092|TPR_consensed_contig_8069,0,0,0,0,0,0,0,0,0,0
TDU_consensed_contig_18302|TPR_consensed_contig_111787,25,1,0,0,0,14,0,0,0,2
TDU_consensed_contig_33773|TPR_consensed_contig_54997,1124,125,0,14,7,738,0,14,17,202
TDU_consensed_contig_13781|TPR_consensed_contig_81576,164,27,0,38,2,101,0,12,8,34
TDU_consensed_contig_71807|TPR_consensed_contig_74677,12,1,0,17,0,63,72,3,2,19
TDU_consensed_contig_83855|TPR_consensed_contig_65676,6,0,0,0,0,4,0,1,0,2
TDU_consensed_contig_16943|TPR_consensed_contig_99383,2065,296,4,16,13,957,1,33,16,332
TDU_consensed_contig_74494|TPR_consensed_contig_64360,93,25,0,106,0,177,1,24,2,55
TDU_consensed_contig_33828|TPR_consensed_contig_74784,552,47,0,3,0,305,0,6,4,104
TDU_consensed_contig_46689|TPR_consensed_contig_111270,39,7,0,0,0,29,0,0,0,8
TDU_consensed_contig_9586|TPR_consensed_contig_100752,350,70,0,1,4,58,0,1,5,31
TDU_consensed_contig_35097|TPR_consensed_contig_81002,7606,1161,227,215,57,6345,324,173,115,2945
TDU_consensed_contig_12616|TPR_consensed_contig_92588,2295,525,3,31,3,376,1,13,13,95
TDU_consensed_contig_12753|TPR_consensed_contig_78270,57,7,0,0,2,74,2,7,2,36
TDU_consensed_contig_12535|TPR_consensed_contig_78071,565,59,1,15,4,495,0,8,9,175
TDU_consensed_contig_12574|TPR_consensed_contig_15531,0,0,3721,0,0,0,904,0,2,0
TDU_consensed_contig_33848|TPR_consensed_contig_39507,596,58,0,4,2,250,14,8,10,109
TDU_consensed_contig_24442|TPR_consensed_contig_82378,0,0,0,0,0,0,0,0,0,0
TDU_consensed_contig_46614|TPR_consensed_contig_64607,304,32,0,12,2,209,6,4,3,77
TDU_consensed_contig_40646|TPR_consensed_contig_58062,0,0,0,0,0,0,0,0,0,0
TDU_consensed_contig_38301|TPR_consensed_contig_59785,79,12,281,2,0,29,198,1,1,25
TDU_consensed_contig_17120|TPR_consensed_contig_103174,69,15,4,8,4,93,5,7,1,32
TDU_consensed_contig_83210|TPR_consensed_contig_86025,0,0,0,0,0,0,0,0,0,0
TDU_consensed_contig_8918|TPR_consensed_contig_76013,1680,284,2,1,6,337,52,9,12,168
TDU_consensed_contig_38207|TPR_consensed_contig_39595,233,34,0,1,0,78,0,2,1,34
TDU_consensed_contig_43303|TPR_consensed_contig_25153,338,39,0,16,5,152,9,15,10,58
TDU_consensed_contig_39540|TPR_consensed_contig_61705,6156,882,4,104,21,4343,27,135,68,1535
TDU_consensed_contig_18114|TPR_consensed_contig_64198,29,0,2,2,1,21,3,0,0,4
TDU_consensed_contig_13122|TPR_consensed_contig_92568,323,27,0,4,0,290,0,3,10,90
TDU_consensed_contig_41867|TPR_consensed_contig_8396,213,27,4,176,101,59,6,110,19,15
TDU_consensed_contig_40934|TPR_consensed_contig_81252,9,3,0,0,0,0,0,0,0,0
TDU_consensed_contig_7041|TPR_consensed_contig_21172,0,0,0,3,0,0,0,1,0,0
TDU_consensed_contig_75567|TPR_consensed_contig_69685,0,0,721,0,0,0,323,0,0,0
TDU_consensed_contig_13021|TPR_consensed_contig_110152,208,28,0,0,1,88,0,0,0,27
TDU_consensed_contig_68772|TPR_consensed_contig_68014,0,0,0,0,0,0,0,0,0,0
TDU_consensed_contig_41066|TPR_consensed_contig_78644,4,1,0,0,1,17,2,1,1,1
TDU_consensed_contig_71382|TPR_consensed_contig_30708,863,86,2072,13,1,461,1952,5,11,181
TDU_consensed_contig_37096|TPR_consensed_contig_81688,24652,4654,142513,34983,20,1469,82999,8334,108,1354
TDU_consensed_contig_27753|TPR_consensed_contig_100560,1838,326,0,19,17,707,2,22,45,372
TDU_consensed_contig_9192|TPR_consensed_contig_75262,924,93,6,8,9,709,4,24,17,293
TDU_consensed_contig_101417|TPR_consensed_contig_76602,0,0,0,0,0,0,0,0,0,0
TDU_consensed_contig_40323|TPR_consensed_contig_107697,0,0,0,749,0,0,0,174,0,0
TDU_consensed_contig_38898|TPR_consensed_contig_102063,1234,118,1,12,4,604,2,12,11,272
TDU_consensed_contig_102617|TPR_consensed_contig_86741,0,0,0,928,0,0,0,283,0,0
TDU_consensed_contig_18146|TPR_consensed_contig_77925,646,109,1,0,4,151,0,9,8,48
TDU_consensed_contig_9934|TPR_consensed_contig_12365,0,0,0,0,0,0,0,1,0,0
