FUSION_ID,Tdu_1,Tdu_2,Tdu_3,Tpo_1,Tpo_2,Tpo_3
TDU_consensed_contig_27373|TPO_consensed_contig_59761,129,118,69,92,153,72
TDU_consensed_contig_40824|TPO_consensed_contig_41222,21,9,13,8,7,1
TDU_consensed_contig_68824|TPO_consensed_contig_88006,0,0,0,0,0,0
TDU_consensed_contig_59544|TPO_consensed_contig_101475,213,271,223,355,396,366
TDU_consensed_contig_23462|TPO_consensed_contig_85074,1042,920,946,603,716,643
TDU_consensed_contig_59252|TPO_consensed_contig_10000,7518,7707,5674,5921,6084,6002
TDU_consensed_contig_59187|TPO_consensed_contig_100864,1109,1181,1009,789,853,772
TDU_consensed_contig_74326|TPO_consensed_contig_47243,150,141,138,180,275,197
TDU_consensed_contig_59383|TPO_consensed_contig_91061,194042,77275,240666,310386,56544,312892
TDU_consensed_contig_45891|TPO_consensed_contig_83920,518,529,642,573,539,587
TDU_consensed_contig_80841|TPO_consensed_contig_85983,247,319,230,183,212,206
TDU_consensed_contig_74539|TPO_consensed_contig_37333,371,436,391,392,391,401
TDU_consensed_contig_84445|TPO_consensed_contig_40014,5,18,8,13,15,8
TDU_consensed_contig_38621|TPO_consensed_contig_16099,153,175,160,118,93,97
TDU_consensed_contig_24387|TPO_consensed_contig_62642,0,2,1,0,6,0
TDU_consensed_contig_73880|TPO_consensed_contig_20205,79,113,83,128,153,175
TDU_consensed_contig_42577|TPO_consensed_contig_49292,88,98,111,35,38,33
TDU_consensed_contig_27733|TPO_consensed_contig_16166,2698,1475,2847,3009,2970,3085
TDU_consensed_contig_75131|TPO_consensed_contig_37525,0,0,0,0,0,0
TDU_consensed_contig_13259|TPO_consensed_contig_13948,145,155,118,52,55,46
TDU_consensed_contig_17519|TPO_consensed_contig_58392,0,0,0,0,0,0
TDU_consensed_contig_8818|TPO_consensed_contig_13036,8841,9400,7512,6309,6526,6724
TDU_consensed_contig_9953|TPO_consensed_contig_47330,0,0,0,0,0,0
TDU_consensed_contig_7293|TPO_consensed_contig_37856,40,44,41,36,39,34
TDU_consensed_contig_74796|TPO_consensed_contig_89874,753,739,734,456,463,564
TDU_consensed_contig_35545|TPO_consensed_contig_107904,3399,3267,2670,2608,3025,2933
TDU_consensed_contig_74127|TPO_consensed_contig_106173,2931,2862,2377,2108,2262,2291
TDU_consensed_contig_100459|TPO_consensed_contig_10703,0,0,0,0,0,0
TDU_consensed_contig_13517|TPO_consensed_contig_38353,73,41,99,252,317,201
TDU_consensed_contig_15885|TPO_consensed_contig_12447,32,46,33,41,43,41
TDU_consensed_contig_69277|TPO_consensed_contig_65498,0,0,0,0,0,0
TDU_consensed_contig_38977|TPO_consensed_contig_16040,911,919,728,684,657,704
TDU_consensed_contig_7261|TPO_consensed_contig_8675,1662,1914,1639,1244,1678,1374
TDU_consensed_contig_17492|TPO_consensed_contig_16892,2294,2041,1737,1152,1122,1183
TDU_consensed_contig_75151|TPO_consensed_contig_107176,0,0,0,0,0,0
TDU_consensed_contig_43796|TPO_consensed_contig_71372,0,0,0,1,0,0
TDU_consensed_contig_46444|TPO_consensed_contig_44648,53,80,52,87,84,74
TDU_consensed_contig_67387|TPO_consensed_contig_41956,37,61,33,52,82,63
TDU_consensed_contig_28343|TPO_consensed_contig_13204,180,253,201,336,320,352
TDU_consensed_contig_36365|TPO_consensed_contig_84776,49,67,45,68,66,60
TDU_consensed_contig_18354|TPO_consensed_contig_104691,22,15,3,25,4,18
TDU_consensed_contig_29364|TPO_consensed_contig_84941,42,52,45,277,257,222
TDU_consensed_contig_39043|TPO_consensed_contig_39959,239,279,173,205,198,251
TDU_consensed_contig_37143|TPO_consensed_contig_105155,8,3,6,3,10,3
TDU_consensed_contig_55445|TPO_consensed_contig_27541,12,13,11,11,16,12
TDU_consensed_contig_43151|TPO_consensed_contig_59204,266,354,259,114,123,136
TDU_consensed_contig_13469|TPO_consensed_contig_48867,39,43,31,18,27,20
TDU_consensed_contig_84728|TPO_consensed_contig_5374,0,0,0,0,0,0
TDU_consensed_contig_102960|TPO_consensed_contig_71214,0,0,0,0,0,0
TDU_consensed_contig_42282|TPO_consensed_contig_19644,6919,7860,6857,10000,12307,11825
TDU_consensed_contig_37201|TPO_consensed_contig_85445,45,47,53,726,1011,888
TDU_consensed_contig_37103|TPO_consensed_contig_34302,167,110,162,20,17,10
TDU_consensed_contig_27826|TPO_consensed_contig_85993,8579,8647,7947,10471,11495,10896
TDU_consensed_contig_45352|TPO_consensed_contig_83765,7,12,9,16,13,9
TDU_consensed_contig_79960|TPO_consensed_contig_35107,94,82,100,46,88,62
TDU_consensed_contig_79910|TPO_consensed_contig_95972,51,44,39,79,72,87
TDU_consensed_contig_45491|TPO_consensed_contig_36054,40,29,13,40,47,32
TDU_consensed_contig_66574|TPO_consensed_contig_112457,1,1,1,1,4,0
TDU_consensed_contig_11472|TPO_consensed_contig_28195,85,119,82,105,110,96
TDU_consensed_contig_100689|TPO_consensed_contig_41642,0,0,0,0,0,0
TDU_consensed_contig_63585|TPO_consensed_contig_33368,14578,13899,11465,11265,10714,10756
TDU_consensed_contig_77029|TPO_consensed_contig_8511,34,36,38,256,311,184
TDU_consensed_contig_10395|TPO_consensed_contig_12416,0,0,0,0,0,0
