FUSION_ID,BOTH_EXACT,BOTH_INEXACT_EQUAL,SAM_A_ONLY_EXACT,SAM_B_ONLY_EXACT,SAM_A_EXACT_SAM_B_INEXACT,SAM_B_EXACT_SAM_A_INEXACT,SAM_A_ONLY_SINGLE_INEXACT,SAM_B_ONLY_SINGLE_INEXACT,SAM_A_INEXACT_BETTER,SAM_B_INEXACT_BETTER
TDU_consensed_contig_37729|TPR_consensed_contig_12642,174,17,504,20,220,3,119,60,35,8
TDU_consensed_contig_10443|TPR_consensed_contig_15605,0,0,0,0,0,0,0,1,0,0
TDU_consensed_contig_40309|TPR_consensed_contig_107830,0,0,2634,0,0,0,660,0,0,0
TDU_consensed_contig_17693|TPR_consensed_contig_7689,85,21,0,2,0,0,0,2,1,0
TDU_consensed_contig_68413|TPR_consensed_contig_106568,0,0,0,0,0,0,0,0,0,0
TDU_consensed_contig_85730|TPR_consensed_contig_36648,0,0,0,0,0,0,0,0,0,0
TDU_consensed_contig_33263|TPR_consensed_contig_82564,74,9,1024,0,9,0,309,0,4,0
TDU_consensed_contig_19304|TPR_consensed_contig_104743,40,13,1785,0,0,0,497,0,0,0
TDU_consensed_contig_71673|TPR_consensed_contig_98210,9,0,106,0,3,1,23,0,1,0
TDU_consensed_contig_82142|TPR_consensed_contig_74828,28,9,0,1,4,0,1,69,4,0
TDU_consensed_contig_16036|TPR_consensed_contig_110066,14,1,0,0,23,1,0,0,1,2
TDU_consensed_contig_36358|TPR_consensed_contig_107828,80,10,0,2,47,7,3,2,19,4
TDU_consensed_contig_8838|TPR_consensed_contig_6910,15,0,0,785,23,0,1,453,6,1
TDU_consensed_contig_74902|TPR_consensed_contig_90010,0,0,31,0,2,0,9,0,0,0
TDU_consensed_contig_4856|TPR_consensed_contig_19797,0,0,0,0,0,0,0,0,0,0
TDU_consensed_contig_37151|TPR_consensed_contig_53984,0,0,17,0,0,0,30,0,0,0
TDU_consensed_contig_89269|TPR_consensed_contig_76554,0,0,0,0,0,0,0,0,0,0
TDU_consensed_contig_91338|TPR_consensed_contig_5164,0,0,0,0,0,0,0,0,0,0
TDU_consensed_contig_39271|TPR_consensed_contig_39468,988,135,10,8,463,5,28,128,229,23
TDU_consensed_contig_33548|TPR_consensed_contig_52538,236,26,24,0,180,4,12,1,81,4
TDU_consensed_contig_65263|TPR_consensed_contig_24861,41,4,548,0,5,0,112,1,2,0
TDU_consensed_contig_34002|TPR_consensed_contig_97173,278,45,1,1,50,2,4,3,31,0
