FUSION_ID,BOTH_EXACT,BOTH_INEXACT_EQUAL,SAM_A_ONLY_EXACT,SAM_B_ONLY_EXACT,SAM_A_EXACT_SAM_B_INEXACT,SAM_B_EXACT_SAM_A_INEXACT,SAM_A_ONLY_SINGLE_INEXACT,SAM_B_ONLY_SINGLE_INEXACT,SAM_A_INEXACT_BETTER,SAM_B_INEXACT_BETTER
TDU_consensed_contig_83436|TPO_consensed_contig_102699,14,3,466,385,5,0,129,202,0,0
TDU_consensed_contig_33461|TPO_consensed_contig_73286,123,12,2,4,61,125,1,6,21,32
TDU_consensed_contig_34100|TPO_consensed_contig_28072,60,10,0,3,5,17,0,1,5,7
TDU_consensed_contig_8715|TPO_consensed_contig_13127,133,9,0,4,93,119,4,3,38,33
TDU_consensed_contig_59018|TPO_consensed_contig_34417,7,0,0,0,15,24,1,3,13,3
TDU_consensed_contig_54889|TPO_consensed_contig_13029,1809,405,1,0,89,200,1,3,82,98
TDU_consensed_contig_36106|TPO_consensed_contig_41894,439,41,3,3,153,467,23,27,46,130
TDU_consensed_contig_39039|TPO_consensed_contig_37735,55,17,7,0,9,11,0,1,8,2
TDU_consensed_contig_11239|TPO_consensed_contig_38100,13,0,4,1,12,10,4,2,4,4
TDU_consensed_contig_9413|TPO_consensed_contig_38543,2,0,756,0,0,3,402,0,0,0
TDU_consensed_contig_17274|TPO_consensed_contig_37003,5,0,97,0,8,7,48,0,4,0
TDU_consensed_contig_35059|TPO_consensed_contig_19472,706,87,3,5,191,338,4,5,129,130
TDU_consensed_contig_37289|TPO_consensed_contig_33057,34,8,0,1,0,0,0,1,0,0
TDU_consensed_contig_43240|TPO_consensed_contig_39352,50,1,24,0,69,67,4,3,16,18
TDU_consensed_contig_85413|TPO_consensed_contig_20531,0,0,94,0,0,0,46,0,0,0
TDU_consensed_contig_87998|TPO_consensed_contig_63931,0,0,0,54,0,0,0,37,0,0
TDU_consensed_contig_99728|TPO_consensed_contig_41842,0,0,0,875,0,0,0,363,0,0
TDU_consensed_contig_99562|TPO_consensed_contig_100973,54,4,5,0,42,51,2,3,16,15
TDU_consensed_contig_57356|TPO_consensed_contig_97398,355,20,112,3,151,181,60,5,83,78
TDU_consensed_contig_43961|TPO_consensed_contig_38427,0,0,0,0,0,0,0,0,0,0
TDU_consensed_contig_38439|TPO_consensed_contig_40105,3558,814,2,5,17,26,10,4,9,6
TDU_consensed_contig_69456|TPO_consensed_contig_59335,48,3,0,151,1,14,4,173,1,10
TDU_consensed_contig_8394|TPO_consensed_contig_35676,581,70,2120,0,87,113,630,4,51,70
TDU_consensed_contig_10668|TPO_consensed_contig_19673,34,4,1986,0,4,1,831,0,1,2
TDU_consensed_contig_89828|TPO_consensed_contig_12949,351,93,5,0,113,23,7,2,37,8
TDU_consensed_contig_7847|TPO_consensed_contig_33524,696,128,2,37,238,143,9,126,150,97
TDU_consensed_contig_26693|TPO_consensed_contig_3189,0,0,0,0,0,0,0,0,0,0
TDU_consensed_contig_83577|TPO_consensed_contig_59155,0,1,0,43,0,0,2,31,0,2
TDU_consensed_contig_40185|TPO_consensed_contig_87700,0,0,0,15,0,0,0,9,0,0
TDU_consensed_contig_78196|TPO_consensed_contig_47355,21,2,0,0,17,6,0,2,7,2
TDU_consensed_contig_68150|TPO_consensed_contig_97521,1,0,1178,0,4,1,2438,4,1,1
TDU_consensed_contig_12682|TPO_consensed_contig_32552,401,36,3,16,154,158,4,10,57,59
TDU_consensed_contig_40882|TPO_consensed_contig_71414,4131,1638,38,35,213,111,13,14,132,79
TDU_consensed_contig_24866|TPO_consensed_contig_7428,0,0,606,845,1,0,339,414,0,0
TDU_consensed_contig_69113|TPO_consensed_contig_20396,0,0,0,0,0,0,0,0,0,0
TDU_consensed_contig_18678|TPO_consensed_contig_34778,7,0,54,131,0,0,46,47,1,1
TDU_consensed_contig_36629|TPO_consensed_contig_98715,754,171,0,0,37,32,4,3,19,11
TDU_consensed_contig_39015|TPO_consensed_contig_89425,97,34,4,29,153,67,3,58,38,15
TDU_consensed_contig_28112|TPO_consensed_contig_46609,636,76,16,27,371,471,35,32,225,182
TDU_consensed_contig_10118|TPO_consensed_contig_106124,0,0,12,39,0,0,4,11,0,0
TDU_consensed_contig_89827|TPO_consensed_contig_35334,51,5,309,0,10,8,110,0,6,9
TDU_consensed_contig_38522|TPO_consensed_contig_33559,640,108,0,2236,26,16,0,841,14,26
TDU_consensed_contig_44302|TPO_consensed_contig_12235,0,0,56,21,0,0,22,1,0,0
TDU_consensed_contig_40713|TPO_consensed_contig_86488,14,2,0,84,6,0,0,20,1,0
TDU_consensed_contig_33467|TPO_consensed_contig_20357,1858,186,111,18,2877,453,151,18,1053,168
TDU_consensed_contig_40714|TPO_consensed_contig_38911,105,19,1,166,48,14,3,92,25,14
TDU_consensed_contig_59336|TPO_consensed_contig_85585,11,0,223,0,4,0,115,0,1,0
TDU_consensed_contig_72393|TPO_consensed_contig_7800,0,0,172,0,0,0,179,0,0,0
TDU_consensed_contig_45810|TPO_consensed_contig_96487,882,124,0,3,141,55,269,4,49,33
TDU_consensed_contig_38648|TPO_consensed_contig_20563,0,0,175,0,0,0,35,0,0,0
TDU_consensed_contig_41858|TPO_consensed_contig_64024,0,0,137,97,1,0,95,38,0,0
TDU_consensed_contig_88514|TPO_consensed_contig_107570,0,0,0,0,0,0,0,0,0,0
TDU_consensed_contig_46341|TPO_consensed_contig_19891,10,0,50,2,0,7,43,1,0,1
TDU_consensed_contig_22511|TPO_consensed_contig_19074,1655,274,55,8,462,377,46,6,146,154
TDU_consensed_contig_39853|TPO_consensed_contig_39917,4420,1007,2,8,867,170,16,8,453,144
TDU_consensed_contig_68553|TPO_consensed_contig_109279,0,0,0,0,0,0,0,0,0,0
TDU_consensed_contig_64979|TPO_consensed_contig_105000,19,0,0,0,8,0,0,0,0,0
TDU_consensed_contig_28297|TPO_consensed_contig_34292,175,35,4,0,23,25,1,1,12,17
TDU_consensed_contig_37768|TPO_consensed_contig_35847,72,1,2,117,17,14,0,35,9,6
TDU_consensed_contig_40648|TPO_consensed_contig_27935,174,80,2,1,29,63,6,3,19,60
TDU_consensed_contig_34998|TPO_consensed_contig_35817,591,139,5,2,148,228,8,7,79,126
TDU_consensed_contig_33302|TPO_consensed_contig_35516,621,95,0,3,99,94,0,6,45,37
TDU_consensed_contig_20663|TPO_consensed_contig_58958,378,56,1,1040,135,139,3,633,39,26
TDU_consensed_contig_16239|TPO_consensed_contig_102184,27,6,2,0,2,5,0,0,2,2
TDU_consensed_contig_100505|TPO_consensed_contig_10747,0,0,0,0,0,0,0,0,0,0
TDU_consensed_contig_58975|TPO_consensed_contig_35507,140,30,1,0,12,23,0,0,13,12
TDU_consensed_contig_44434|TPO_consensed_contig_114576,0,0,0,7,0,0,0,65,0,0
TDU_consensed_contig_37283|TPO_consensed_contig_73250,479,91,3,48,371,156,3,238,91,48
TDU_consensed_contig_39723|TPO_consensed_contig_32667,986,116,1,2,183,170,4,4,106,84
TDU_consensed_contig_38182|TPO_consensed_contig_102632,0,0,0,56,0,1,1,37,0,0
TDU_consensed_contig_85426|TPO_consensed_contig_91885,0,0,2,6,0,0,1,16,0,0
TDU_consensed_contig_32953|TPO_consensed_contig_17153,34,12,390,0,30,9,135,1,5,4
TDU_consensed_contig_67525|TPO_consensed_contig_94148,6,0,3,7,3,0,2,80,0,0
TDU_consensed_contig_73565|TPO_consensed_contig_42903,44,26,1,0,18,5,6,86,22,13
TDU_consensed_contig_55679|TPO_consensed_contig_92689,0,5,0,4,0,19,18,35,9,17
TDU_consensed_contig_33157|TPO_consensed_contig_46855,255,36,2,0,61,35,3,4,47,30
TDU_consensed_contig_40410|TPO_consensed_contig_44683,5,0,0,0,4,5,0,3,0,1
TDU_consensed_contig_70331|TPO_consensed_contig_68380,7,6,140,0,20,7,490,9,25,0
TDU_consensed_contig_6052|TPO_consensed_contig_11875,0,0,43,0,0,0,29,0,0,0
TDU_consensed_contig_90687|TPO_consensed_contig_59643,0,0,0,0,0,0,0,0,0,0
TDU_consensed_contig_74500|TPO_consensed_contig_27838,375,54,0,0,31,81,6,4,11,26
TDU_consensed_contig_46464|TPO_consensed_contig_102596,124,9,1,0,57,45,0,3,28,22
TDU_consensed_contig_38461|TPO_consensed_contig_13022,282,71,0,6,46,32,2,35,51,33
TDU_consensed_contig_35948|TPO_consensed_contig_16421,339,33,1,1,152,72,4,2,111,56
TDU_consensed_contig_38634|TPO_consensed_contig_5434,59,12,0,16,13,56,7,15,31,19
TDU_consensed_contig_82480|TPO_consensed_contig_107087,0,0,0,26,0,0,0,9,0,0
TDU_consensed_contig_16284|TPO_consensed_contig_33649,1135,194,6,3,121,71,18,10,41,46
TDU_consensed_contig_16867|TPO_consensed_contig_9614,11,0,0,648,20,23,0,298,3,4
TDU_consensed_contig_27783|TPO_consensed_contig_27746,446,33,9,1152,267,220,12,1142,90,57
